subcatchment_id,rain_gage_id,outlet_node,area,impervious_percent,width,slope,curb_length,snow_pack,polygon_points,subarea_params,infiltration_params,model_version,is_added
G72F582_8013,rg5425,G72F582,0.5,36.60000000000001,182.133,0.03,0.0,,"[[""583382.876"", ""6132831.615""], [""583378.720"", ""6132789.536""], [""583373.879"", ""6132781.441""], [""583370.460"", ""6132752.375""], [""583329.383"", ""6132756.558""], [""583310.384"", ""6132758.710""], [""583314.877"", ""6132832.263""], [""583335.920"", ""6132829.673""], [""583340.821"", ""6132834.771""], [""583382.876"", ""6132831.615""]]","[""G72F582_8013"", ""0.007929820453718307"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F582_8013"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F584_8014,rg5425,G72F584,0.35,40.160000000000004,111.51,0.03,0.0,,"[[""583314.877"", ""6132832.263""], [""583310.384"", ""6132758.710""], [""583269.248"", ""6132763.359""], [""583273.611"", ""6132795.440""], [""583263.339"", ""6132809.231""], [""583267.615"", ""6132845.316""], [""583302.743"", ""6132839.013""], [""583305.901"", ""6132831.077""], [""583314.877"", ""6132832.263""]]","[""G72F584_8014"", ""0.004854992114521412"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F584_8014"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F585_8015,rg5425,G72F585,0.315,38.559999999999995,178.892,0.03,0.0,,"[[""583247.580"", ""6132845.916""], [""583247.608"", ""6132845.914""], [""583267.615"", ""6132845.316""], [""583263.339"", ""6132809.231""], [""583273.611"", ""6132795.440""], [""583269.248"", ""6132763.359""], [""583229.156"", ""6132768.556""], [""583234.427"", ""6132804.661""], [""583224.255"", ""6132813.453""], [""583227.582"", ""6132847.511""], [""583227.582"", ""6132847.517""], [""583247.580"", ""6132845.916""]]","[""G72F585_8015"", ""0.007788711768908298"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F585_8015"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F586_8016,rg5425,G72F586,0.24,41.65000000000001,245.058,0.03,0.0,,"[[""583227.582"", ""6132847.511""], [""583224.255"", ""6132813.453""], [""583234.427"", ""6132804.661""], [""583229.156"", ""6132768.556""], [""583190.086"", ""6132772.898""], [""583194.394"", ""6132806.851""], [""583194.395"", ""6132806.862""], [""583202.226"", ""6132815.017""], [""583208.503"", ""6132851.132""], [""583227.553"", ""6132847.514""], [""583227.582"", ""6132847.511""]]","[""G72F586_8016"", ""0.01066948845485058"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F586_8016"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F588_8017,rg5425,G72F588,0.7929999999999999,36.669999999999995,102.084,0.03,0.0,,"[[""583208.503"", ""6132851.132""], [""583202.226"", ""6132815.017""], [""583194.395"", ""6132806.862""], [""583194.394"", ""6132806.851""], [""583190.086"", ""6132772.898""], [""583190.085"", ""6132772.887""], [""583170.024"", ""6132775.367""], [""583170.025"", ""6132775.377""], [""583156.208"", ""6132816.102""], [""583117.322"", ""6132810.406""], [""583117.321"", ""6132810.395""], [""583053.520"", ""6132801.045""], [""583053.520"", ""6132801.056""], [""583026.283"", ""6132801.687""], [""583056.024"", ""6132840.580""], [""583060.630"", ""6132841.349""], [""583085.480"", ""6132841.302""], [""583144.097"", ""6132841.118""], [""583155.956"", ""6132882.878""], [""583208.475"", ""6132851.138""], [""583208.498"", ""6132851.134""], [""583208.503"", ""6132851.132""]]","[""G72F588_8017"", ""0.0044445970318249825"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F588_8017"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F590_8018,rg5425,G72F590,0.7290000000000001,25.46,91.136,0.03,0.0,,"[[""583370.460"", ""6132752.375""], [""583382.148"", ""6132717.605""], [""583385.124"", ""6132618.682""], [""583334.204"", ""6132614.669""], [""583325.756"", ""6132687.485""], [""583329.383"", ""6132756.558""], [""583370.460"", ""6132752.375""]]","[""G72F590_8018"", ""0.003967936161322064"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F590_8018"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F610_8019,rg5425,G72F610,0.947,13.73,129.562,0.03,0.0,,"[[""583310.384"", ""6132758.710""], [""583329.383"", ""6132756.558""], [""583325.756"", ""6132687.485""], [""583334.204"", ""6132614.669""], [""583263.307"", ""6132610.257""], [""583264.424"", ""6132654.268""], [""583268.300"", ""6132660.352""], [""583260.171"", ""6132717.177""], [""583264.972"", ""6132727.274""], [""583269.248"", ""6132763.359""], [""583310.384"", ""6132758.710""]]","[""G72F610_8019"", ""0.005640951379621767"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F610_8019"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F620_8020,rg5425,G72F620,0.33,28.960000000000004,121.387,0.03,0.0,,"[[""583269.248"", ""6132763.359""], [""583264.972"", ""6132727.274""], [""583260.171"", ""6132717.177""], [""583268.300"", ""6132660.352""], [""583264.424"", ""6132654.268""], [""583263.307"", ""6132610.257""], [""583239.139"", ""6132718.760""], [""583227.523"", ""6132719.386""], [""583223.854"", ""6132733.457""], [""583229.156"", ""6132768.556""], [""583269.248"", ""6132763.359""]]","[""G72F620_8020"", ""0.005285023117257741"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F620_8020"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F630_8021,rg5425,G72F630,0.5539999999999999,27.06,175.707,0.03,0.0,,"[[""583190.086"", ""6132772.898""], [""583229.156"", ""6132768.556""], [""583223.854"", ""6132733.457""], [""583227.523"", ""6132719.386""], [""583238.002"", ""6132675.746""], [""583166.857"", ""6132683.323""], [""583172.974"", ""6132727.443""], [""583165.682"", ""6132742.289""], [""583170.024"", ""6132775.367""], [""583190.085"", ""6132772.887""], [""583190.086"", ""6132772.898""]]","[""G72F630_8021"", ""0.007650041247118766"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F630_8021"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F631_8022,rg5425,G72F631,0.34700000000000003,40.97,216.578,0.03,0.0,,"[[""583170.025"", ""6132775.377""], [""583170.024"", ""6132775.367""], [""583165.682"", ""6132742.289""], [""583172.974"", ""6132727.443""], [""583166.857"", ""6132683.323""], [""583130.752"", ""6132688.601""], [""583136.878"", ""6132732.720""], [""583130.721"", ""6132740.597""], [""583125.581"", ""6132747.497""], [""583129.938"", ""6132779.509""], [""583170.021"", ""6132775.378""], [""583170.025"", ""6132775.377""]]","[""G72F631_8022"", ""0.009429508404437435"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F631_8022"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F632_8023,rg5425,G72F632,0.168,28.269999999999996,40.156,0.03,0.0,,"[[""583170.025"", ""6132775.377""], [""583170.021"", ""6132775.378""], [""583129.938"", ""6132779.509""], [""583112.909"", ""6132781.242""], [""583117.321"", ""6132810.395""], [""583117.322"", ""6132810.406""], [""583156.208"", ""6132816.102""], [""583170.025"", ""6132775.377""]]","[""G72F632_8023"", ""0.001748337040182242"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F632_8023"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F633_8024,rg5425,G72F633,0.083,32.24000000000001,18.758,0.03,0.0,,"[[""583129.938"", ""6132779.509""], [""583125.581"", ""6132747.497""], [""583130.721"", ""6132740.597""], [""583103.653"", ""6132744.062""], [""583108.823"", ""6132781.180""], [""583112.909"", ""6132781.242""], [""583129.938"", ""6132779.509""]]","[""G72F633_8024"", ""0.0008166975346084892"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F633_8024"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F635_8025,rg5425,G72F636,0.182,42.75000000000001,41.668,0.03,0.0,,"[[""583108.823"", ""6132781.180""], [""583103.653"", ""6132744.062""], [""583095.633"", ""6132744.898""], [""583064.576"", ""6132748.284""], [""583051.556"", ""6132749.031""], [""583052.941"", ""6132780.047""], [""583077.011"", ""6132776.522""], [""583089.665"", ""6132784.663""], [""583108.823"", ""6132781.180""]]","[""G72F635_8025"", ""0.0018141674417350747"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F635_8025"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F636_8026,rg5425,G72F636,0.155,26.24,96.301,0.03,0.0,,"[[""583112.909"", ""6132781.242""], [""583108.823"", ""6132781.180""], [""583089.665"", ""6132784.663""], [""583077.011"", ""6132776.522""], [""583052.941"", ""6132780.047""], [""583053.520"", ""6132801.045""], [""583117.321"", ""6132810.395""], [""583112.909"", ""6132781.242""]]","[""G72F636_8026"", ""0.004192813161335544"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F636_8026"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F637_8027,rg5425,G72F637,0.17600000000000002,23.850000000000005,35.379,0.03,0.0,,"[[""583026.283"", ""6132801.687""], [""583053.520"", ""6132801.056""], [""583053.520"", ""6132801.045""], [""583052.941"", ""6132780.047""], [""583051.556"", ""6132749.031""], [""583039.542"", ""6132749.777""], [""583039.147"", ""6132756.204""], [""583016.549"", ""6132761.067""], [""583004.248"", ""6132769.649""], [""583026.275"", ""6132801.687""], [""583026.283"", ""6132801.687""]]","[""G72F637_8027"", ""0.001540353026810627"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F637_8027"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F642_8028,rg5425,G72F642,0.204,29.21,34.169000000000004,0.03,0.0,,"[[""583103.653"", ""6132744.062""], [""583130.721"", ""6132740.597""], [""583136.878"", ""6132732.720""], [""583130.752"", ""6132688.601""], [""583093.678"", ""6132692.863""], [""583095.633"", ""6132744.898""], [""583103.653"", ""6132744.062""]]","[""G72F642_8028"", ""0.001487671290118215"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F642_8028"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F644_8029,rg5425,G72F644,0.173,38.910000000000004,48.168,0.03,0.0,,"[[""583095.633"", ""6132744.898""], [""583093.678"", ""6132692.863""], [""583057.572"", ""6132698.150""], [""583060.983"", ""6132722.244""], [""583064.576"", ""6132748.284""], [""583095.633"", ""6132744.898""]]","[""G72F644_8029"", ""0.0020971685066116705"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F644_8029"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F645_8030,rg5425,G72F645,0.061,25.060000000000006,33.181,0.03,0.0,,"[[""583051.556"", ""6132749.031""], [""583064.576"", ""6132748.284""], [""583060.983"", ""6132722.244""], [""583036.989"", ""6132727.732""], [""583038.861"", ""6132745.906""], [""583039.147"", ""6132756.204""], [""583039.542"", ""6132749.777""], [""583051.556"", ""6132749.031""]]","[""G72F645_8030"", ""0.001444655128256972"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F645_8030"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F647_8031,rg5425,G72F647,0.213,16.85,39.48,0.03,0.0,,"[[""583036.989"", ""6132727.732""], [""583060.983"", ""6132722.244""], [""583057.572"", ""6132698.150""], [""582981.002"", ""6132708.213""], [""582957.644"", ""6132723.533""], [""582967.897"", ""6132732.352""], [""583034.090"", ""6132722.674""], [""583036.989"", ""6132727.732""]]","[""G72F647_8031"", ""0.001718904929435076"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F647_8031"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F647_8031_1,rg5425,G72F647,0.022,0.0,1.38,0.03,0.0,,"[[""582981.002"", ""6132708.213""], [""582945.290"", ""6132712.906""], [""582957.644"", ""6132723.533""], [""582981.002"", ""6132708.213""]]","[""G72F647_8031_1"", ""6.008330300456953e-05"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F647_8031_1"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F648_8032,rg5425,G72F648,0.147,15.64,27.084,0.03,0.0,,"[[""583038.861"", ""6132745.906""], [""583036.989"", ""6132727.732""], [""583034.090"", ""6132722.674""], [""582967.897"", ""6132732.352""], [""582988.802"", ""6132755.918""], [""583015.405"", ""6132749.053""], [""583038.861"", ""6132745.906""]]","[""G72F648_8032"", ""0.0011792001294027253"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F648_8032"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F660_8033,rg5425,G72F660,0.31,28.1,68.449,0.03,0.0,,"[[""583597.836"", ""6132882.895""], [""583611.884"", ""6132830.171""], [""583583.303"", ""6132819.759""], [""583581.400"", ""6132822.015""], [""583577.886"", ""6132826.157""], [""583568.483"", ""6132837.878""], [""583559.900"", ""6132848.521""], [""583554.725"", ""6132855.009""], [""583546.600"", ""6132866.284""], [""583531.541"", ""6132886.720""], [""583546.698"", ""6132889.874""], [""583557.756"", ""6132887.097""], [""583597.836"", ""6132882.895""]]","[""G72F660_8033"", ""0.002980175367652014"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F660_8033"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F660_8034,rg5425,G72F660,0.049,61.61,103.695,0.03,0.0,,"[[""583583.303"", ""6132819.759""], [""583574.425"", ""6132816.525""], [""583550.513"", ""6132848.951""], [""583530.766"", ""6132886.560""], [""583531.541"", ""6132886.720""], [""583546.600"", ""6132866.284""], [""583554.725"", ""6132855.009""], [""583559.900"", ""6132848.521""], [""583568.483"", ""6132837.878""], [""583577.886"", ""6132826.157""], [""583581.400"", ""6132822.015""], [""583583.303"", ""6132819.759""]]","[""G72F660_8034"", ""0.004514737757289012"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F660_8034"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F661_8035,rg5425,G72F661,0.101,0.94,19.637,0.03,0.0,,"[[""583621.279"", ""6132810.366""], [""583620.700"", ""6132789.357""], [""583615.198"", ""6132780.415""], [""583611.604"", ""6132784.216""], [""583607.431"", ""6132788.897""], [""583602.793"", ""6132794.139""], [""583595.885"", ""6132802.379""], [""583592.218"", ""6132808.608""], [""583589.422"", ""6132812.506""], [""583583.303"", ""6132819.759""], [""583611.884"", ""6132830.171""], [""583621.279"", ""6132810.366""]]","[""G72F661_8035"", ""0.0008549679863048781"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F661_8035"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F661_8036,rg5425,G72F661,0.041,56.13000000000001,10.183,0.03,0.0,,"[[""583615.198"", ""6132780.415""], [""583612.062"", ""6132775.320""], [""583587.495"", ""6132799.692""], [""583574.425"", ""6132816.525""], [""583583.303"", ""6132819.759""], [""583589.422"", ""6132812.506""], [""583592.218"", ""6132808.608""], [""583595.885"", ""6132802.379""], [""583602.793"", ""6132794.139""], [""583607.431"", ""6132788.897""], [""583611.604"", ""6132784.216""], [""583615.198"", ""6132780.415""]]","[""G72F661_8036"", ""0.00044335382209821124"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F661_8036"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F662_8037,rg5425,G72F662,0.158,15.950000000000001,30.734,0.03,0.0,,"[[""583678.766"", ""6132785.513""], [""583662.220"", ""6132745.282""], [""583661.688"", ""6132745.588""], [""583654.136"", ""6132750.308""], [""583647.462"", ""6132754.543""], [""583640.958"", ""6132759.022""], [""583639.339"", ""6132760.162""], [""583636.294"", ""6132762.291""], [""583629.490"", ""6132767.211""], [""583624.861"", ""6132771.057""], [""583620.429"", ""6132775.191""], [""583616.165"", ""6132779.391""], [""583615.198"", ""6132780.415""], [""583620.700"", ""6132789.357""], [""583678.766"", ""6132785.513""]]","[""G72F662_8037"", ""0.0013381161119872754"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F662_8037"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F662_8038,rg5425,G72F662,0.037000000000000005,67.06,9.878,0.03,0.0,,"[[""583662.220"", ""6132745.282""], [""583659.695"", ""6132739.143""], [""583651.616"", ""6132742.976""], [""583619.116"", ""6132768.328""], [""583612.062"", ""6132775.320""], [""583615.198"", ""6132780.415""], [""583616.165"", ""6132779.391""], [""583620.429"", ""6132775.191""], [""583624.861"", ""6132771.057""], [""583629.490"", ""6132767.211""], [""583636.294"", ""6132762.291""], [""583639.339"", ""6132760.162""], [""583640.958"", ""6132759.022""], [""583647.462"", ""6132754.543""], [""583654.136"", ""6132750.308""], [""583661.688"", ""6132745.588""], [""583662.220"", ""6132745.282""]]","[""G72F662_8038"", ""0.0004300745413616941"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F662_8038"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F663_8039,rg5425,G72F663,0.142,26.75,26.864,0.03,0.0,,"[[""583700.794"", ""6132783.950""], [""583693.918"", ""6132727.821""], [""583693.962"", ""6132727.696""], [""583693.728"", ""6132727.755""], [""583684.785"", ""6132732.307""], [""583668.080"", ""6132741.913""], [""583662.220"", ""6132745.282""], [""583678.766"", ""6132785.513""], [""583700.794"", ""6132783.950""]]","[""G72F663_8039"", ""0.001169621631822287"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F663_8039"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F663_8040,rg5425,G72F663,0.02,52.029999999999994,7.195,0.03,0.0,,"[[""583693.962"", ""6132727.696""], [""583696.030"", ""6132721.867""], [""583659.695"", ""6132739.143""], [""583662.220"", ""6132745.282""], [""583668.080"", ""6132741.913""], [""583684.785"", ""6132732.307""], [""583693.728"", ""6132727.755""], [""583693.962"", ""6132727.696""]]","[""G72F663_8040"", ""0.0003132604095057085"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F663_8040"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F664_8041,rg5425,G72F664,0.5870000000000001,37.26,40.984,0.03,0.0,,"[[""583775.058"", ""6132820.432""], [""583760.930"", ""6132794.024""], [""583733.900"", ""6132743.470""], [""583720.010"", ""6132717.509""], [""583713.787"", ""6132720.529""], [""583698.337"", ""6132726.600""], [""583693.962"", ""6132727.696""], [""583693.918"", ""6132727.821""], [""583700.794"", ""6132783.950""], [""583703.180"", ""6132800.662""], [""583707.313"", ""6132833.158""], [""583709.472"", ""6132850.116""], [""583775.058"", ""6132820.432""]]","[""G72F664_8041"", ""0.0017843870219849838"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F664_8041"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F664_8042,rg5425,G72F664,0.015,36.19,43.161,0.03,0.0,,"[[""583720.010"", ""6132717.509""], [""583717.293"", ""6132712.430""], [""583712.180"", ""6132714.190""], [""583696.030"", ""6132721.867""], [""583693.962"", ""6132727.696""], [""583698.337"", ""6132726.600""], [""583713.787"", ""6132720.529""], [""583720.010"", ""6132717.509""]]","[""G72F664_8042"", ""0.0018791706094059605"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F664_8042"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F670_8043,rg5425,G72F670,0.138,28.469999999999995,61.68600000000001,0.03,0.0,,"[[""583611.852"", ""6132882.217""], [""583631.859"", ""6132881.570""], [""583627.616"", ""6132843.484""], [""583621.279"", ""6132810.366""], [""583611.884"", ""6132830.171""], [""583597.836"", ""6132882.895""], [""583608.360"", ""6132882.487""], [""583611.852"", ""6132882.217""]]","[""G72F670_8043"", ""0.0026857236443042585"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F670_8043"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
G72F671_8044,rg5425,G72F671,0.631,20.030000000000005,157.004,0.03,0.0,,"[[""583611.852"", ""6132882.217""], [""583608.360"", ""6132882.487""], [""583597.836"", ""6132882.895""], [""583557.756"", ""6132887.097""], [""583546.698"", ""6132889.874""], [""583531.541"", ""6132886.720""], [""583530.764"", ""6132887.774""], [""583527.139"", ""6132892.561""], [""583526.212"", ""6132892.713""], [""583526.172"", ""6132892.720""], [""583525.885"", ""6132892.767""], [""583508.393"", ""6132916.565""], [""583508.006"", ""6132916.971""], [""583507.990"", ""6132916.987""], [""583508.126"", ""6132917.097""], [""583508.139"", ""6132917.080""], [""583508.161"", ""6132917.097""], [""583539.026"", ""6132923.719""], [""583549.826"", ""6132933.925""], [""583537.114"", ""6132969.671""], [""583572.094"", ""6132970.368""], [""583602.081"", ""6132970.965""], [""583602.838"", ""6132932.989""], [""583614.067"", ""6132921.209""], [""583611.852"", ""6132882.217""]]","[""G72F671_8044"", ""0.006835738336905387"", ""11.3"", ""0.03"", ""0.03"", ""25"", ""OUTLET""]","[""G72F671_8044"", ""10000"", ""10000"", ""7"", ""7"", ""0""]",original,0
